ags,name,bundesland_id,bundesland,bevoelkerung_total,bevoelkerung_maennlich,bevoelkerung_weiblich,mj_wohnort_insgesamt,mj_wohnort_ausschliesslich,mj_wohnort_nebenjob,mj_arbeitsort_insgesamt,mj_arbeitsort_ausschliesslich,mj_arbeitsort_nebenjob,mj_wohnort_insgesamt_prozent,mj_wohnort_ausschliesslich_prozent,mj_wohnort_nebenjob_prozent,mj_arbeitsort_insgesamt_prozent,mj_arbeitsort_ausschliesslich_prozent,mj_arbeitsort_nebenjob_prozent
12051000,"Brandenburg an der Havel, Stadt",12,Brandenburg,71574,35323,36251,3561,2753,808,3833,2939,894,5.0,3.8,1.1,5.4,4.1,1.2
12052000,"Cottbus, Stadt",12,Brandenburg,99687,49100,50587,6147,4738,1409,8083,6235,1848,6.2,4.8,1.4,8.1,6.3,1.9
12053000,"Frankfurt (Oder), Stadt",12,Brandenburg,58092,27989,30103,2959,2184,775,4014,3053,961,5.1,3.8,1.3,6.9,5.3,1.7
12054000,"Potsdam, Stadt",12,Brandenburg,167745,80854,86891,9383,6539,2844,12408,8814,3594,5.6,3.9,1.7,7.4,5.3,2.1
12060005,Ahrensfelde,12,Brandenburg,12954,6492,6462,694,430,264,701,462,239,5.4,3.3,2.0,5.4,3.6,1.8
12060020,"Bernau bei Berlin, Stadt",12,Brandenburg,37169,18105,19064,1871,1269,602,1817,1271,546,5.0,3.4,1.6,4.9,3.4,1.5
12060052,"Eberswalde, Stadt",12,Brandenburg,39303,19283,20020,2055,1604,451,2103,1639,464,5.2,4.1,1.1,5.4,4.2,1.2
12060181,Panketal,12,Brandenburg,20131,9962,10169,914,585,329,599,400,199,4.5,2.9,1.6,3.0,2.0,1.0
12060198,Schorfheide,12,Brandenburg,9908,4973,4935,454,336,118,395,296,99,4.6,3.4,1.2,4.0,3.0,1.0
12060269,Wandlitz,12,Brandenburg,22095,11120,10975,1020,659,361,797,520,277,4.6,3.0,1.6,3.6,2.4,1.3
12060280,"Werneuchen, Stadt",12,Brandenburg,8321,4186,4135,429,297,132,340,249,91,5.2,3.6,1.6,4.1,3.0,1.1
12060024,"Biesenthal, Stadt",12,Brandenburg,5679,2814,2865,248,171,77,191,148,43,4.4,3.0,1.4,3.4,2.6,0.8
12060034,Breydin,12,Brandenburg,781,393,388,42,32,10,14,-1,-1,5.4,4.1,1.3,1.8,,
12060154,Marienwerder,12,Brandenburg,1745,888,857,94,64,30,53,38,15,5.4,3.7,1.7,3.0,2.2,0.9
12060161,Melchow,12,Brandenburg,932,475,457,44,35,9,25,20,5,4.7,3.8,1.0,2.7,2.1,0.5
12060192,Rüdnitz,12,Brandenburg,1980,1004,976,110,70,40,40,31,9,5.6,3.5,2.0,2.0,1.6,0.5
12060250,Sydower Fließ,12,Brandenburg,921,471,450,40,26,14,13,-1,-1,4.3,2.8,1.5,1.4,,
12060012,Althüttendorf,12,Brandenburg,614,331,283,28,24,4,31,24,7,4.6,3.9,0.7,5.0,3.9,1.1
12060068,Friedrichswalde,12,Brandenburg,807,412,395,50,27,23,30,21,9,6.2,3.3,2.9,3.7,2.6,1.1
12060100,"Joachimsthal, Stadt",12,Brandenburg,3465,1731,1734,188,137,51,148,112,36,5.4,4.0,1.5,4.3,3.2,1.0
12060296,Ziethen,12,Brandenburg,449,233,216,21,-1,-1,20,16,4,4.7,,,4.5,3.6,0.9
12060036,Britz,12,Brandenburg,2137,1058,1079,105,79,26,71,57,14,4.9,3.7,1.2,3.3,2.7,0.7
12060045,Chorin,12,Brandenburg,2265,1114,1151,98,74,24,68,49,19,4.3,3.3,1.1,3.0,2.2,0.8
12060092,Hohenfinow,12,Brandenburg,526,287,239,36,27,9,15,12,3,6.8,5.1,1.7,2.9,2.3,0.6
12060128,Liepe,12,Brandenburg,647,341,306,26,19,7,18,15,3,4.0,2.9,1.1,2.8,2.3,0.5
12060149,Lunow-Stolzenhagen,12,Brandenburg,1208,596,612,77,67,10,39,-1,-1,6.4,5.5,0.8,3.2,,
12060172,Niederfinow,12,Brandenburg,619,307,312,20,13,7,13,-1,-1,3.2,2.1,1.1,2.1,,
12060176,"Oderberg, Stadt",12,Brandenburg,2199,1134,1065,111,91,20,62,56,6,5.0,4.1,0.9,2.8,2.5,0.3
12060185,Parsteinsee,12,Brandenburg,556,287,269,23,-1,-1,26,-1,-1,4.1,,,4.7,,
12061020,Bestensee,12,Brandenburg,7367,3697,3670,373,224,149,266,182,84,5.1,3.0,2.0,3.6,2.5,1.1
12061112,Eichwalde,12,Brandenburg,6426,3117,3309,326,214,112,217,154,63,5.1,3.3,1.7,3.4,2.4,1.0
12061217,Heidesee,12,Brandenburg,6889,3423,3466,365,244,121,244,182,62,5.3,3.5,1.8,3.5,2.6,0.9
12061219,Heideblick,12,Brandenburg,3666,1856,1810,165,119,46,86,54,32,4.5,3.2,1.3,2.3,1.5,0.9
12061260,"Königs Wusterhausen, Stadt",12,Brandenburg,35765,17514,18251,1731,1184,547,1334,911,423,4.8,3.3,1.5,3.7,2.5,1.2
12061316,"Lübben (Spreewald), Stadt",12,Brandenburg,13824,6641,7183,829,628,201,742,554,188,6.0,4.5,1.5,5.4,4.0,1.4
12061320,"Luckau, Stadt",12,Brandenburg,9533,4691,4842,507,365,142,447,345,102,5.3,3.8,1.5,4.7,3.6,1.1
12061329,Märkische Heide,12,Brandenburg,3954,1979,1975,233,168,65,124,87,37,5.9,4.2,1.6,3.1,2.2,0.9
12061332,"Mittenwalde, Stadt",12,Brandenburg,8898,4551,4347,489,310,179,396,266,130,5.5,3.5,2.0,4.5,3.0,1.5
12061433,Schönefeld,12,Brandenburg,14190,7215,6975,771,460,311,793,522,271,5.4,3.2,2.2,5.6,3.7,1.9
12061444,Schulzendorf,12,Brandenburg,7872,3855,4017,393,265,128,111,77,34,5.0,3.4,1.6,1.4,1.0,0.4
12061540,"Wildau, Stadt",12,Brandenburg,9978,4885,5093,554,385,169,1017,712,305,5.6,3.9,1.7,10.2,7.1,3.1
12061572,Zeuthen,12,Brandenburg,11106,5382,5724,529,363,166,335,216,119,4.8,3.3,1.5,3.0,1.9,1.1
12061192,Groß Köris,12,Brandenburg,2253,1106,1147,90,66,24,62,48,14,4.0,2.9,1.1,2.8,2.1,0.6
12061216,Halbe,12,Brandenburg,2615,1417,1198,113,85,28,75,61,14,4.3,3.3,1.1,2.9,2.3,0.5
12061328,"Märkisch Buchholz, Stadt",12,Brandenburg,773,390,383,34,20,14,21,15,6,4.4,2.6,1.8,2.7,1.9,0.8
12061344,Münchehofe,12,Brandenburg,469,223,246,32,19,13,15,11,4,6.8,4.1,2.8,3.2,2.3,0.9
12061448,Schwerin,12,Brandenburg,814,410,404,42,28,14,40,23,17,5.2,3.4,1.7,4.9,2.8,2.1
12061492,"Teupitz, Stadt",12,Brandenburg,1813,931,882,93,57,36,105,69,36,5.1,3.1,2.0,5.8,3.8,2.0
12061005,Alt Zauche-Wußwerk,12,Brandenburg,502,253,249,33,23,10,9,-1,-1,6.6,4.6,2.0,1.8,,
12061061,Byhleguhre-Byhlen,12,Brandenburg,772,401,371,40,31,9,17,11,6,5.2,4.0,1.2,2.2,1.4,0.8
12061224,Jamlitz,12,Brandenburg,534,282,252,28,22,6,-1,-1,-1,5.2,4.1,1.1,-0.2,,
12061308,"Lieberose, Stadt",12,Brandenburg,1379,690,689,97,72,25,63,50,13,7.0,5.2,1.8,4.6,3.6,0.9
12061352,Neu Zauche,12,Brandenburg,1119,571,548,65,46,19,30,22,8,5.8,4.1,1.7,2.7,2.0,0.7
12061450,Schwielochsee,12,Brandenburg,1499,768,731,89,74,15,53,43,10,5.9,4.9,1.0,3.5,2.9,0.7
12061470,Spreewaldheide,12,Brandenburg,464,242,222,31,24,7,n/a,n/a,n/a,6.7,5.2,1.5,,,
12061476,Straupitz,12,Brandenburg,976,491,485,60,49,11,77,62,15,6.1,5.0,1.1,7.9,6.4,1.5
12061017,Bersteland,12,Brandenburg,896,453,443,45,29,16,42,26,16,5.0,3.2,1.8,4.7,2.9,1.8
12061097,Drahnsdorf,12,Brandenburg,611,319,292,30,23,7,-1,-1,-1,4.9,3.8,1.1,-0.2,,
12061164,"Golßen, Stadt",12,Brandenburg,2567,1287,1280,131,95,36,93,76,17,5.1,3.7,1.4,3.6,3.0,0.7
12061244,Kasel-Golzig,12,Brandenburg,685,359,326,33,24,9,13,6,7,4.8,3.5,1.3,1.9,0.9,1.0
12061265,Krausnick-Groß Wasserburg,12,Brandenburg,600,305,295,25,18,7,44,35,9,4.2,3.0,1.2,7.3,5.8,1.5
12061405,Rietzneuendorf-Staakow,12,Brandenburg,613,307,306,24,20,4,-1,-1,-1,3.9,3.3,0.7,-0.2,,
12061428,Schlepzig,12,Brandenburg,619,280,339,38,25,13,46,27,19,6.1,4.0,2.1,7.4,4.4,3.1
12061435,Schönwald,12,Brandenburg,1129,574,555,63,35,28,42,27,15,5.6,3.1,2.5,3.7,2.4,1.3
12061471,Steinreich,12,Brandenburg,507,279,228,30,19,11,-1,-1,-1,5.9,3.7,2.2,-0.2,,
12061510,Unterspreewald,12,Brandenburg,851,443,408,54,42,12,37,26,11,6.3,4.9,1.4,4.3,3.1,1.3
12062024,"Bad Liebenwerda, Stadt",12,Brandenburg,9305,4554,4751,515,383,132,447,333,114,5.5,4.1,1.4,4.8,3.6,1.2
12062092,"Doberlug-Kirchhain, Stadt",12,Brandenburg,8746,4402,4344,471,372,99,413,335,78,5.4,4.3,1.1,4.7,3.8,0.9
12062124,"Elsterwerda, Stadt",12,Brandenburg,8186,3999,4187,394,291,103,472,350,122,4.8,3.6,1.3,5.8,4.3,1.5
12062128,"Falkenberg/Elster, Stadt",12,Brandenburg,6431,3185,3246,336,270,66,285,221,64,5.2,4.2,1.0,4.4,3.4,1.0
12062140,"Finsterwalde, Stadt",12,Brandenburg,16548,7868,8680,1045,843,202,926,722,204,6.3,5.1,1.2,5.6,4.4,1.2
12062224,"Herzberg (Elster), Stadt",12,Brandenburg,9067,4341,4726,592,450,142,577,441,136,6.5,5.0,1.6,6.4,4.9,1.5
12062341,"Mühlberg/Elbe, Stadt",12,Brandenburg,3856,1926,1930,184,154,30,106,91,15,4.8,4.0,0.8,2.7,2.4,0.4
12062410,Röderland,12,Brandenburg,3957,1956,2001,184,135,49,115,82,33,4.6,3.4,1.2,2.9,2.1,0.8
12062461,"Schönewalde, Stadt",12,Brandenburg,3115,1617,1498,142,103,39,96,63,33,4.6,3.3,1.3,3.1,2.0,1.1
12062469,"Sonnewalde, Stadt",12,Brandenburg,3319,1701,1618,169,131,38,112,85,27,5.1,3.9,1.1,3.4,2.6,0.8
12062500,"Uebigau-Wahrenbrück, Stadt",12,Brandenburg,5462,2744,2718,281,216,65,161,126,35,5.1,4.0,1.2,2.9,2.3,0.6
12062219,Heideland,12,Brandenburg,532,269,263,32,26,6,16,-1,-1,6.0,4.9,1.1,3.0,,
12062417,Rückersdorf,12,Brandenburg,1466,753,713,94,78,16,59,44,15,6.4,5.3,1.1,4.0,3.0,1.0
12062440,Schilda,12,Brandenburg,484,258,226,24,18,6,-1,-1,-1,5.0,3.7,1.2,-0.2,,
12062453,Schönborn,12,Brandenburg,1565,795,770,75,60,15,29,22,7,4.8,3.8,1.0,1.9,1.4,0.4
12062492,Tröbitz,12,Brandenburg,712,356,356,33,28,5,-1,-1,-1,4.6,3.9,0.7,-0.1,,
12062088,Crinitz,12,Brandenburg,1222,606,616,72,53,19,89,79,10,5.9,4.3,1.6,7.3,6.5,0.8
12062293,Lichterfeld-Schacksdorf,12,Brandenburg,1121,611,510,77,59,18,46,28,18,6.9,5.3,1.6,4.1,2.5,1.6
12062333,Massen-Niederlausitz,12,Brandenburg,1962,992,970,105,76,29,298,234,64,5.4,3.9,1.5,15.2,11.9,3.3
12062425,Sallgast,12,Brandenburg,1458,755,703,78,55,23,46,37,9,5.3,3.8,1.6,3.2,2.5,0.6
12062177,Gorden-Staupitz,12,Brandenburg,957,487,470,47,36,11,25,19,6,4.9,3.8,1.1,2.6,2.0,0.6
12062240,Hohenleipisch,12,Brandenburg,2048,1075,973,114,89,25,48,32,16,5.6,4.3,1.2,2.3,1.6,0.8
12062372,Plessa,12,Brandenburg,2713,1362,1351,124,95,29,58,49,9,4.6,3.5,1.1,2.1,1.8,0.3
12062464,Schraden,12,Brandenburg,522,260,262,20,15,5,9,-1,-1,3.8,2.9,1.0,1.7,,
12062134,Fichtwald,12,Brandenburg,673,337,336,33,26,7,22,15,7,4.9,3.9,1.0,3.3,2.2,1.0
12062237,Hohenbucko,12,Brandenburg,646,327,319,41,35,6,36,23,13,6.3,5.4,0.9,5.6,3.6,2.0
12062282,Kremitzaue,12,Brandenburg,809,404,405,29,23,6,7,4,3,3.6,2.8,0.7,0.9,0.5,0.4
12062289,Lebusa,12,Brandenburg,789,402,387,40,31,9,32,24,8,5.1,3.9,1.1,4.1,3.0,1.0
12062445,"Schlieben, Stadt",12,Brandenburg,2452,1206,1246,137,112,25,110,87,23,5.6,4.6,1.0,4.5,3.5,0.9
12062196,Gröden,12,Brandenburg,1373,683,690,72,53,19,47,40,7,5.2,3.9,1.4,3.4,2.9,0.5
12062208,Großthiemig,12,Brandenburg,1073,534,539,56,46,10,28,22,6,5.2,4.3,0.9,2.6,2.1,0.6
12062232,Hirschfeld,12,Brandenburg,1279,648,631,58,42,16,34,28,6,4.5,3.3,1.3,2.7,2.2,0.5
12062336,Merzdorf,12,Brandenburg,825,407,418,50,41,9,13,-1,-1,6.1,5.0,1.1,1.6,,
12063036,Brieselang,12,Brandenburg,11484,5800,5684,649,452,197,349,242,107,5.7,3.9,1.7,3.0,2.1,0.9
12063056,Dallgow-Döberitz,12,Brandenburg,9700,4816,4884,514,353,161,456,340,116,5.3,3.6,1.7,4.7,3.5,1.2
12063080,"Falkensee, Stadt",12,Brandenburg,42634,20853,21781,2194,1466,728,1902,1274,628,5.1,3.4,1.7,4.5,3.0,1.5
12063148,"Ketzin/Havel, Stadt",12,Brandenburg,6412,3190,3222,352,245,107,249,155,94,5.5,3.8,1.7,3.9,2.4,1.5
12063189,Milower Land,12,Brandenburg,4333,2210,2123,211,149,62,113,83,30,4.9,3.4,1.4,2.6,1.9,0.7
12063208,"Nauen, Stadt",12,Brandenburg,16943,8372,8571,963,673,290,897,634,263,5.7,4.0,1.7,5.3,3.7,1.6
12063244,"Premnitz, Stadt",12,Brandenburg,8422,4082,4340,389,296,93,335,254,81,4.6,3.5,1.1,4.0,3.0,1.0
12063252,"Rathenow, Stadt",12,Brandenburg,24387,11864,12523,1287,988,299,1331,1054,277,5.3,4.1,1.2,5.5,4.3,1.1
12063273,Schönwalde-Glien,12,Brandenburg,9351,4665,4686,524,343,181,364,239,125,5.6,3.7,1.9,3.9,2.6,1.3
12063357,Wustermark,12,Brandenburg,8683,4343,4340,441,296,145,471,380,91,5.1,3.4,1.7,5.4,4.4,1.0
12063088,"Friesack, Stadt",12,Brandenburg,2794,1467,1327,119,86,33,117,91,26,4.3,3.1,1.2,4.2,3.3,0.9
12063142,Wiesenaue,12,Brandenburg,738,377,361,30,20,10,15,-1,-1,4.1,2.7,1.4,2.0,,
12063202,Mühlenberge,12,Brandenburg,720,373,347,29,26,3,22,-1,-1,4.0,3.6,0.4,3.1,,
12063228,Paulinenaue,12,Brandenburg,1238,617,621,51,34,17,40,27,13,4.1,2.7,1.4,3.2,2.2,1.1
12063240,Pessin,12,Brandenburg,650,323,327,46,29,17,27,16,11,7.1,4.5,2.6,4.2,2.5,1.7
12063256,Retzow,12,Brandenburg,518,242,276,33,25,8,17,12,5,6.4,4.8,1.5,3.3,2.3,1.0
12063165,Kotzen,12,Brandenburg,585,307,278,25,16,9,8,-1,-1,4.3,2.7,1.5,1.4,,
12063186,Märkisch Luch,12,Brandenburg,1251,650,601,65,50,15,29,25,4,5.2,4.0,1.2,2.3,2.0,0.3
12063212,Nennhausen,12,Brandenburg,1901,952,949,96,71,25,61,47,14,5.0,3.7,1.3,3.2,2.5,0.7
12063293,Stechow-Ferchesar,12,Brandenburg,895,453,442,64,47,17,33,24,9,7.2,5.3,1.9,3.7,2.7,1.0
12063094,Gollenberg,12,Brandenburg,408,204,204,32,27,5,-1,-1,-1,7.8,6.6,1.2,-0.2,,
12063112,Großderschau,12,Brandenburg,437,239,198,29,-1,-1,24,17,7,6.6,,,5.5,3.9,1.6
12063134,Havelaue,12,Brandenburg,878,451,427,57,38,19,30,24,6,6.5,4.3,2.2,3.4,2.7,0.7
12063161,Kleßen-Görne,12,Brandenburg,339,182,157,19,-1,-1,-1,-1,-1,5.6,,,-0.3,,
12063260,"Rhinow, Stadt",12,Brandenburg,1625,818,807,116,90,26,91,77,14,7.1,5.5,1.6,5.6,4.7,0.9
12063274,Seeblick,12,Brandenburg,910,466,444,43,34,9,25,16,9,4.7,3.7,1.0,2.7,1.8,1.0
12064029,"Altlandsberg, Stadt",12,Brandenburg,9158,4599,4559,469,307,162,322,207,115,5.1,3.4,1.8,3.5,2.3,1.3
12064044,"Bad Freienwalde (Oder), Stadt",12,Brandenburg,12406,6050,6356,572,446,126,687,532,155,4.6,3.6,1.0,5.5,4.3,1.2
12064136,Fredersdorf-Vogelsdorf,12,Brandenburg,13104,6494,6610,541,342,199,505,318,187,4.1,2.6,1.5,3.9,2.4,1.4
12064227,Hoppegarten,12,Brandenburg,17636,8723,8913,830,509,321,1028,718,310,4.7,2.9,1.8,5.8,4.1,1.8
12064274,Letschin,12,Brandenburg,4035,2043,1992,215,171,44,141,113,28,5.3,4.2,1.1,3.5,2.8,0.7
12064317,"Müncheberg, Stadt",12,Brandenburg,6783,3458,3325,320,236,84,275,208,67,4.7,3.5,1.2,4.1,3.1,1.0
12064336,Neuenhagen bei Berlin,12,Brandenburg,17593,8566,9027,886,549,337,648,451,197,5.0,3.1,1.9,3.7,2.6,1.1
12064380,Petershagen/Eggersdorf,12,Brandenburg,14520,7187,7333,721,488,233,358,247,111,5.0,3.4,1.6,2.5,1.7,0.8
12064428,Rüdersdorf bei Berlin,12,Brandenburg,15313,7706,7607,786,584,202,653,473,180,5.1,3.8,1.3,4.3,3.1,1.2
12064448,"Seelow, Stadt",12,Brandenburg,5387,2604,2783,318,248,70,340,272,68,5.9,4.6,1.3,6.3,5.0,1.3
